time,distance,new_price,temperature,rain_amount,wind_speed,humidity
04:28:00,4.35,68279.95,26.3,0.0,2.2,77.1
00:47:00,4.08,69011.28,27.2,0.0,4.7,78.7
07:04:00,7.12,145095.13,29.2,0.0,5.2,70.7
11:57:00,4.12,67873.22,28.9,15.0,5.6,100.0
23:34:00,6.69,110143.17,28.3,0.0,1.4,77.3
03:54:00,5.24,75336.34,27.8,0.0,3.3,72.9
12:09:00,5.37,79621.94,32.5,0.0,4.4,73.9
22:18:00,7.02,136931.77,22.2,1.1,6.9,89.2
14:36:00,2.71,38883.64,32.3,0.0,3.5,66.0
10:06:00,5.78,98897.52,24.5,3.6,3.0,80.3
09:45:00,3.97,80629.14,20.1,0.0,6.0,87.1
02:34:00,2.83,60827.44,28.5,0.0,3.9,78.6
21:44:00,6.66,110422.24,21.4,12.3,5.1,100.0
13:12:00,3.98,51471.15,25.4,0.0,2.6,76.4
15:09:00,5.27,75599.19,31.3,0.0,5.1,75.3
09:01:00,1.23,25462.67,25.0,0.0,3.0,78.8
09:05:00,6.05,155272.3,29.8,6.6,4.3,90.3
11:07:00,17.7,214083.7,31.8,0.0,6.9,63.5
08:35:00,4.03,97180.52,22.2,4.8,3.5,97.6
00:24:00,4.11,59190.34,27.5,0.0,1.3,68.0
04:43:00,3.54,57958.88,28.5,1.9,0.5,76.5
19:59:00,5.34,88989.74,27.6,0.0,2.5,75.1
07:46:00,4.15,84493.33,26.7,0.0,2.9,78.8
10:39:00,6.4,75557.52,30.5,0.0,1.4,54.4
11:06:00,11.08,171365.94,19.6,0.0,2.3,91.8
00:45:00,6.97,133791.51,22.7,0.0,6.4,86.9
21:22:00,4.45,56112.05,26.3,0.0,3.7,87.1
19:18:00,2.73,36757.13,28.9,15.1,3.2,100.0
10:45:00,3.5,62483.65,28.2,0.0,3.0,74.3
04:21:00,4.01,77310.32,26.2,20.5,5.9,100.0
14:12:00,2.15,36153.02,28.0,0.0,3.0,74.0
04:20:00,7.02,131580.99,22.7,6.8,3.1,95.4
11:00:00,6.29,79827.16,27.0,5.5,6.2,86.0
04:58:00,2.56,45620.45,18.5,0.0,3.4,94.9
16:18:00,1.85,44646.3,36.2,0.0,1.8,55.9
16:59:00,6.68,149462.7,35.6,0.0,7.3,62.4
23:32:00,2.06,30039.22,22.1,0.0,2.0,88.0
11:03:00,5.01,67642.38,24.7,13.0,0.8,100.0
23:41:00,3.88,52723.37,23.8,0.0,3.6,85.8
14:02:00,6.95,115289.68,31.8,0.0,4.9,58.9
14:26:00,6.32,107030.68,31.1,32.8,1.8,100.0
05:51:00,3.17,60001.57,20.3,0.0,2.6,85.1
11:40:00,6.44,86555.17,26.1,0.0,4.2,78.5
19:34:00,3.67,59953.99,27.0,0.0,4.0,76.4
17:27:00,4.37,114049.74,35.2,14.8,3.1,88.3
13:05:00,4.63,61658.04,31.3,0.0,4.8,58.2
01:05:00,15.01,253462.41,25.0,0.0,2.0,69.5
08:54:00,4.28,86255.25,27.9,0.0,3.1,78.4
04:56:00,2.0,35839.43,25.5,10.5,10.9,100.0
19:43:00,3.19,44524.18,36.6,0.0,5.2,53.6
00:22:00,5.94,120457.65,24.9,0.0,6.9,79.2
22:32:00,3.74,64950.51,24.0,0.0,3.7,72.7
02:15:00,4.9,79707.74,29.3,0.0,6.2,66.3
05:23:00,3.42,65139.62,25.4,11.9,9.4,100.0
04:04:00,1.08,22495.75,26.8,15.2,2.1,100.0
20:40:00,3.09,46369.2,33.4,0.0,1.0,69.4
04:41:00,4.53,68325.5,18.2,0.0,1.8,90.0
00:12:00,1.87,35077.94,21.0,0.0,5.3,93.2
16:46:00,2.46,50400.72,35.0,0.0,8.6,59.2
18:11:00,3.93,76925.05,31.2,15.4,1.5,99.6
13:04:00,3.88,52959.19,35.8,0.0,2.5,60.8
11:36:00,5.47,97036.85,27.4,0.0,6.4,72.3
09:30:00,3.97,83430.15,26.6,0.0,0.3,76.3
19:27:00,5.26,95228.14,30.2,0.0,6.2,65.6
20:27:00,3.17,42126.99,24.4,12.6,5.3,100.0
17:29:00,4.93,102160.05,38.7,1.0,1.6,53.5
23:17:00,10.28,166327.68,27.5,0.0,1.4,74.3
10:43:00,4.72,88910.06,31.1,0.0,1.0,67.7
01:26:00,4.11,60736.96,24.4,0.0,2.1,83.8
17:34:00,2.66,63308.48,32.4,0.0,0.6,64.0
06:25:00,4.56,60497.93,27.7,0.0,2.9,77.4
23:56:00,3.77,66066.63,26.1,5.6,3.0,89.8
14:38:00,6.24,99743.74,26.4,31.5,4.3,100.0
10:48:00,1.72,28127.26,27.4,0.0,1.1,70.3
17:50:00,4.21,86670.51,36.6,19.6,1.4,93.0
22:59:00,5.61,98418.1,30.2,0.0,2.3,67.0
11:17:00,4.71,70851.37,22.7,0.0,1.1,82.0
05:32:00,3.68,75331.52,27.8,44.4,3.9,100.0
19:24:00,3.92,59976.03,28.3,3.2,2.1,87.7
22:55:00,2.61,47832.83,22.9,0.0,1.9,78.2
12:30:00,4.93,83237.92,40.0,0.0,2.8,46.6
19:36:00,5.8,85698.66,32.7,0.0,5.6,68.3
15:58:00,2.32,34046.41,29.9,0.0,1.2,70.0
17:59:00,6.46,175922.57,31.0,0.0,6.6,69.1
09:01:00,2.92,56975.13,30.1,0.0,1.0,77.5
22:32:00,3.48,78398.92,26.7,1.7,0.3,81.3
07:38:00,11.49,207776.9,28.1,0.4,3.8,70.7
17:42:00,10.49,197935.31,37.1,0.0,4.1,51.6
20:42:00,1.99,33748.92,28.6,0.0,3.3,77.3
00:31:00,2.44,39197.91,26.6,0.0,7.2,78.9
22:17:00,2.65,44003.91,25.5,23.6,5.2,100.0
07:16:00,9.38,224513.08,25.4,0.0,5.1,87.7
05:33:00,3.3,50377.33,26.6,0.0,4.5,67.0
04:38:00,1.95,40712.43,21.0,0.0,5.3,89.5
14:06:00,8.56,128235.48,30.3,0.0,2.6,73.5
21:41:00,5.58,72726.2,25.3,0.0,4.5,80.3
14:53:00,12.49,229088.71,34.7,0.0,0.4,62.4
01:52:00,5.46,121104.55,26.7,0.0,11.6,82.7
00:34:00,4.6,86361.86,30.5,0.0,3.4,65.3
22:29:00,4.83,97301.35,27.6,0.0,2.6,77.3
22:11:00,3.59,64762.91,24.4,0.0,7.1,85.7
10:34:00,7.83,106717.59,29.1,0.0,1.3,81.0
09:10:00,8.03,201742.55,29.5,9.7,7.8,99.7
17:43:00,2.17,40724.99,35.5,1.4,1.4,61.7
17:56:00,7.48,179140.34,32.9,0.0,4.8,59.6
16:03:00,2.42,50273.18,32.7,7.7,3.6,85.1
07:24:00,15.12,294920.76,25.7,0.0,1.9,78.9
14:47:00,8.91,128093.91,25.5,2.4,6.5,82.7
07:31:00,2.68,55082.7,25.1,12.2,2.0,100.0
16:19:00,5.22,135517.85,31.1,0.0,4.0,74.4
11:49:00,8.02,121865.74,21.5,0.0,3.0,94.6
07:30:00,3.32,74990.79,25.5,0.0,4.2,79.0
13:03:00,2.21,41089.23,31.0,0.0,3.6,71.0
03:53:00,4.9,78974.21,22.4,0.0,4.9,84.9
00:37:00,4.22,72536.21,24.7,0.0,3.6,83.1
00:52:00,2.79,52398.39,29.2,0.0,0.2,65.6
18:46:00,8.18,158645.83,29.3,0.0,0.5,67.8
15:00:00,2.19,33946.67,32.4,0.0,0.9,72.9
13:02:00,4.23,73508.8,33.3,0.0,12.4,62.0
20:36:00,4.57,75426.5,32.1,8.5,1.6,88.6
15:21:00,4.89,89797.74,38.1,0.0,6.0,54.1
04:16:00,7.35,149082.92,24.8,0.0,6.5,81.0
08:13:00,3.95,92016.4,24.5,0.0,2.5,86.9
01:40:00,1.22,21382.97,26.2,0.0,3.7,74.4
17:34:00,3.37,73090.3,32.2,0.0,0.7,67.0
05:57:00,6.63,113689.2,24.2,3.4,0.8,96.6
08:12:00,3.89,80021.0,24.0,0.0,3.5,78.2
00:34:00,4.16,71916.31,24.4,31.4,1.7,100.0
08:42:00,5.96,112559.6,27.5,0.0,6.5,78.1
15:01:00,5.68,79946.47,32.3,0.0,2.4,57.6
12:55:00,1.85,33132.37,25.6,0.0,3.0,72.1
08:46:00,4.81,79756.36,26.2,5.0,9.5,90.7
20:12:00,3.76,72645.82,31.0,30.9,3.2,100.0
12:50:00,5.04,61880.68,36.4,0.0,8.4,55.6
08:53:00,1.78,38129.09,29.9,16.3,3.2,100.0
10:15:00,8.74,117763.23,16.5,0.5,2.7,100.0
03:17:00,4.16,87909.42,25.3,0.0,3.8,82.0
01:06:00,5.79,118220.96,24.6,0.0,1.7,82.5
05:44:00,11.16,220851.02,25.5,0.0,3.0,82.4
13:35:00,5.76,76360.97,35.2,0.0,2.0,59.2
03:40:00,1.93,37891.62,21.9,27.3,3.6,100.0
05:29:00,4.28,73434.52,22.1,0.0,8.8,83.3
18:41:00,6.47,130775.03,30.8,0.0,2.6,77.1
05:40:00,4.58,77665.1,26.0,6.5,3.9,100.0
01:06:00,10.71,224626.71,24.9,19.9,0.8,100.0
17:14:00,2.96,74751.96,35.9,25.1,2.3,100.0
12:59:00,8.23,142793.68,27.6,0.0,2.6,69.1
08:39:00,6.34,143331.6,24.5,0.0,2.7,86.6
22:18:00,4.98,98814.63,19.0,0.6,3.7,86.6
18:42:00,5.44,135991.21,27.1,0.0,0.6,77.1
12:36:00,2.83,43741.22,31.0,0.0,3.4,69.2
10:01:00,3.5,53410.67,26.1,0.0,6.1,81.5
00:41:00,6.28,111686.82,22.8,0.0,0.8,84.3
23:47:00,3.92,72381.99,23.4,0.0,1.1,83.8
21:54:00,4.79,73649.57,30.1,0.0,2.5,74.1
06:12:00,7.63,99011.49,27.9,0.0,5.1,74.0
20:39:00,1.59,23821.03,33.1,0.0,5.8,75.3
14:40:00,5.43,84513.65,32.0,0.0,3.5,73.8
00:42:00,11.35,185082.7,23.7,0.0,2.9,84.6
11:42:00,3.92,56180.17,23.9,0.0,3.8,82.0
06:54:00,2.37,33184.42,24.5,0.0,0.7,84.9
14:57:00,3.34,47847.47,32.2,0.0,2.3,67.4
20:30:00,2.18,28693.76,29.1,0.0,1.1,66.7
18:15:00,4.83,112312.3,27.8,0.0,3.7,68.9
00:41:00,4.09,73932.73,28.1,1.4,3.2,67.8
16:55:00,5.57,116119.57,36.6,0.0,3.0,56.4
16:43:00,4.1,95563.17,34.0,0.0,2.2,59.6
02:56:00,4.93,91775.06,24.9,0.0,7.0,73.5
11:05:00,5.48,86567.59,22.9,0.0,5.9,84.1
05:27:00,2.66,45677.35,21.8,0.0,5.4,92.7
10:31:00,5.25,86606.44,28.0,0.0,1.0,74.2
02:43:00,9.01,151406.54,24.5,0.0,4.2,84.3
07:09:00,2.61,65065.26,26.4,0.0,11.2,73.9
13:49:00,5.17,67462.6,35.7,0.0,6.5,58.5
13:17:00,8.55,113591.03,26.8,0.0,1.0,72.6
09:03:00,2.6,46810.61,26.4,19.0,1.4,100.0
01:08:00,6.99,107824.7,30.6,0.0,7.2,64.2
13:06:00,3.8,57936.67,24.8,0.0,4.2,82.6
08:49:00,8.09,161034.65,22.0,0.0,7.9,88.0
02:07:00,3.05,54751.84,21.8,0.0,9.2,95.8
20:42:00,4.11,76275.29,27.7,0.0,2.6,79.5
07:06:00,2.21,39127.94,27.7,0.0,1.8,77.8
15:40:00,5.8,84238.81,38.5,4.3,3.9,48.8
01:39:00,5.83,100127.41,25.5,0.0,2.9,84.0
05:02:00,6.2,112165.8,23.2,0.0,2.9,91.5
20:16:00,5.89,78140.94,32.3,0.0,2.2,60.1
11:01:00,3.87,51230.79,27.5,0.0,3.7,74.8
04:14:00,2.21,39697.77,25.9,0.0,4.4,70.6
01:45:00,7.8,112752.53,28.0,7.6,1.6,85.4
15:28:00,4.44,79541.55,33.1,0.0,2.2,71.1
04:49:00,5.11,106606.31,23.5,0.0,5.3,71.2
14:47:00,4.23,64693.02,36.9,1.2,1.5,50.3
11:51:00,10.85,162026.14,29.9,0.0,1.7,64.7
03:21:00,3.34,63664.42,27.2,3.2,5.1,84.9
14:03:00,3.3,55451.17,33.9,0.0,5.9,60.4
10:56:00,2.25,36161.25,26.5,0.0,0.3,78.9
15:51:00,4.44,77855.12,35.5,17.1,6.7,88.3
22:05:00,11.44,171784.68,27.1,16.8,6.7,100.0
05:37:00,4.95,78297.78,19.8,30.3,7.2,100.0
13:25:00,4.53,68402.63,32.2,0.0,7.1,61.3
17:10:00,7.88,186260.25,31.8,0.0,1.4,70.3
11:25:00,5.05,61375.08,25.4,0.0,3.0,84.7
10:16:00,8.36,119320.53,25.5,4.5,3.6,86.0
12:23:00,9.04,132754.11,34.9,0.0,2.7,63.8
20:27:00,3.07,45537.05,30.1,1.7,3.1,79.7
22:34:00,2.39,42451.26,26.2,7.3,3.2,90.9
10:30:00,6.26,99585.99,28.0,0.0,1.3,71.3
22:12:00,5.35,83913.99,22.7,0.8,7.2,87.9
15:53:00,2.53,40224.63,35.1,0.0,7.8,55.0
14:34:00,2.94,51403.81,30.3,5.4,2.6,82.1
20:15:00,3.37,48908.48,32.2,20.0,3.3,100.0
14:14:00,4.9,70355.92,29.6,0.0,4.5,72.9
03:42:00,7.22,120968.28,25.4,0.0,0.6,84.5
10:17:00,7.07,91319.39,26.9,0.0,7.1,84.1
18:46:00,6.54,145752.52,30.7,0.0,1.3,65.0
14:36:00,3.49,54308.39,31.0,0.0,5.5,61.2
03:47:00,14.89,212316.7,23.5,15.0,3.6,100.0
20:47:00,4.68,75011.77,32.4,0.0,4.0,59.6
12:48:00,3.53,56301.91,36.5,0.0,1.6,65.0
21:40:00,2.42,40022.35,27.4,0.0,11.5,69.2
18:26:00,3.46,89357.27,27.9,0.0,0.1,77.5
01:54:00,5.27,114155.3,28.6,0.0,1.9,72.2
13:34:00,1.96,33308.64,26.4,2.0,5.1,79.7
03:51:00,3.0,45325.0,26.9,0.0,1.1,69.3
15:44:00,3.38,42474.86,29.8,0.0,3.8,80.2
20:53:00,2.99,47554.21,32.5,0.0,6.6,64.7
19:34:00,2.99,42453.2,27.8,0.0,2.2,72.8
13:27:00,8.29,111324.4,31.0,13.7,7.3,100.0
14:38:00,2.02,25303.44,37.8,2.2,1.3,61.1
02:37:00,5.07,71713.18,26.1,0.0,3.8,74.6
07:08:00,6.09,127836.32,30.2,9.5,3.2,84.2
15:11:00,3.58,53338.89,31.5,26.3,3.6,100.0
09:14:00,4.01,80651.79,29.0,0.0,0.9,69.9
03:20:00,4.68,86513.35,23.1,24.3,6.1,100.0
17:51:00,6.41,153320.77,34.2,0.0,5.7,69.1
01:34:00,9.59,165612.14,23.1,9.2,1.4,93.1
16:41:00,2.52,58410.07,30.4,0.0,0.7,73.7
12:32:00,2.65,44086.68,27.8,0.0,4.3,76.2
03:50:00,3.13,57553.52,23.2,0.0,2.9,88.5
10:18:00,4.16,61757.91,23.8,7.3,8.5,100.0
06:54:00,3.48,60334.03,23.0,0.0,2.3,84.5
11:22:00,5.96,86000.23,28.9,0.0,3.0,68.7
09:12:00,2.95,69619.84,27.6,0.0,1.1,78.5
06:43:00,2.75,40013.14,26.8,0.0,0.5,72.9
12:00:00,2.92,46859.02,29.6,0.0,3.2,74.5
06:50:00,4.84,63349.48,21.9,0.0,4.6,88.7
23:28:00,7.4,149891.94,26.2,0.0,8.5,76.5
16:23:00,4.42,99798.38,32.4,0.0,2.9,62.3
09:15:00,3.48,73983.72,28.3,0.0,1.8,70.9
09:24:00,2.43,59530.56,26.5,0.0,3.1,70.6
23:54:00,9.68,182669.08,24.8,0.0,7.9,81.1
03:22:00,2.03,37230.35,25.9,0.0,0.7,75.8
19:27:00,4.19,57412.45,34.9,0.0,2.2,61.8
03:46:00,6.2,116455.02,24.3,0.0,8.2,82.1
21:15:00,3.91,72225.73,28.4,0.0,7.3,67.5
06:42:00,3.56,54200.2,24.2,0.0,2.3,86.1
21:55:00,5.4,81180.23,22.7,0.0,8.1,86.8
00:37:00,2.52,42578.01,20.4,0.0,2.9,83.2
11:10:00,1.76,26506.52,20.3,0.0,1.3,89.1
23:02:00,5.03,107951.78,21.2,0.0,4.2,81.4
12:14:00,2.45,49192.81,33.3,0.0,7.3,59.4
09:00:00,5.16,80630.97,23.3,31.0,1.9,100.0
14:06:00,4.06,60319.84,26.2,50.0,1.0,100.0
12:00:00,4.99,72230.45,30.2,4.6,4.1,80.9
22:48:00,3.62,65054.78,20.0,0.0,0.7,97.3
21:31:00,5.42,95860.6,23.5,0.0,3.1,86.0
21:08:00,2.98,44597.29,29.8,0.0,2.0,69.2
20:28:00,6.18,120885.28,32.6,0.0,1.4,59.6
21:25:00,2.61,36804.83,25.7,0.0,1.4,67.1
08:22:00,8.79,170307.7,22.3,0.0,10.7,95.9
08:44:00,13.59,270257.62,21.0,0.0,4.1,82.6
14:42:00,4.46,60662.2,27.4,0.1,4.7,78.3
09:28:00,9.09,218475.72,26.2,0.6,5.4,78.9
23:51:00,11.54,210550.96,23.6,0.0,5.1,78.1
09:37:00,3.65,96105.34,24.0,13.6,6.6,100.0
07:32:00,4.18,91955.42,25.2,0.0,6.3,77.3
23:06:00,3.02,48392.32,21.0,15.1,3.4,100.0
15:11:00,2.94,53948.83,31.1,0.0,7.8,68.1
16:30:00,4.86,105414.66,38.5,0.0,0.6,42.7
04:31:00,2.02,38033.35,25.6,0.7,5.2,80.9
03:53:00,7.07,120098.11,27.4,0.0,0.9,78.1
17:19:00,4.49,123746.45,32.3,1.4,1.6,76.0
23:54:00,5.73,117691.62,23.5,0.0,2.5,89.5
18:50:00,4.36,100305.96,24.9,0.0,7.5,77.3
03:16:00,5.98,97587.79,29.7,0.0,5.9,71.5
06:35:00,5.1,94960.43,26.4,0.0,13.2,79.7
09:02:00,6.11,118141.27,23.7,0.0,1.7,83.5
17:00:00,6.4,186404.54,33.4,0.0,3.6,55.6
18:49:00,2.51,58419.16,30.7,15.7,3.2,100.0
03:26:00,3.19,55176.9,21.5,0.0,1.0,85.3
09:52:00,13.13,341717.69,29.9,0.0,3.3,71.8
00:46:00,5.15,85724.01,20.7,0.0,1.1,84.6
22:39:00,1.74,35414.08,31.0,0.0,0.8,64.0
17:32:00,1.83,35073.22,35.2,0.0,0.9,62.4
04:19:00,4.35,82178.01,28.0,0.6,5.0,62.8
14:13:00,3.57,53856.1,31.2,2.1,0.9,68.1
16:35:00,2.85,68069.87,33.6,0.0,5.9,59.1
02:04:00,10.29,185014.24,18.9,0.0,2.7,74.8
11:22:00,3.91,58629.74,25.5,0.0,0.7,72.3
01:44:00,6.64,142130.82,26.1,2.0,8.2,86.7
00:59:00,4.78,82882.24,22.0,0.0,6.1,85.4
22:55:00,3.94,75213.14,25.1,0.0,1.8,78.3
20:14:00,2.48,41689.52,29.2,2.8,4.7,79.0
16:05:00,6.74,155097.4,33.1,0.0,1.3,62.1
21:32:00,1.47,21031.86,22.4,0.0,2.7,82.6
15:54:00,6.26,105738.43,35.2,0.0,5.1,66.0
04:18:00,4.69,89620.66,27.5,0.0,11.7,75.9
14:12:00,5.93,85327.34,29.0,0.0,0.3,72.9
02:28:00,4.86,82513.21,20.5,4.9,4.9,100.0
06:05:00,2.66,42109.63,23.5,20.1,0.5,100.0
10:14:00,5.65,77832.43,27.4,0.0,2.2,75.8
09:15:00,6.72,123590.95,25.3,0.0,5.0,81.3
08:23:00,3.49,72169.59,22.4,0.0,3.0,88.6
13:22:00,6.43,100448.14,28.8,0.0,5.4,61.8
12:47:00,5.3,80869.74,36.9,0.0,1.3,59.0
01:09:00,6.01,108181.35,27.8,15.9,0.7,100.0
02:53:00,3.04,57495.22,26.4,0.0,3.9,71.5
06:40:00,7.89,135624.77,26.2,0.0,2.8,69.2
20:40:00,5.55,94298.22,24.7,0.0,0.6,86.2
17:48:00,6.51,164737.15,30.6,9.6,11.6,86.6
02:16:00,3.88,71007.72,23.8,0.0,11.3,85.9
09:48:00,6.67,147943.32,25.7,0.0,5.5,82.3
21:55:00,3.49,62142.13,24.0,4.6,7.4,88.5
06:43:00,3.0,48013.11,20.1,4.0,1.8,100.0
08:44:00,11.91,244886.87,27.1,0.0,1.1,77.0
16:29:00,1.34,32525.74,31.4,0.0,4.6,54.2
10:43:00,18.95,348687.71,27.8,0.0,3.7,74.8
06:45:00,6.84,89121.69,24.7,0.0,4.4,78.6
23:09:00,4.09,74123.69,28.1,0.0,5.1,70.7
13:54:00,5.33,85982.67,30.9,0.0,3.7,63.8
18:18:00,6.07,137261.4,32.6,0.6,2.2,72.4
03:28:00,3.65,66553.73,27.0,2.7,0.8,82.5
05:01:00,12.37,203149.19,20.2,0.0,8.3,90.8
09:35:00,10.27,210581.43,25.3,19.1,4.5,100.0
06:18:00,16.16,232414.86,25.3,0.0,6.8,78.7
12:06:00,2.36,36920.94,31.9,0.0,1.7,55.0
13:25:00,5.35,79574.71,34.2,1.2,2.2,64.7
03:14:00,2.45,42787.31,23.0,0.6,2.0,85.6
07:46:00,2.37,49193.43,26.3,0.0,5.9,78.6
04:55:00,3.88,71441.35,30.3,0.0,4.3,67.6
00:37:00,3.92,72364.49,25.7,5.6,3.8,91.9
03:02:00,5.39,85512.36,26.6,7.4,10.6,92.3
02:37:00,3.85,68376.63,27.1,16.2,6.0,100.0
08:15:00,6.45,137863.02,25.0,0.0,3.0,86.6
07:01:00,5.2,100473.24,23.3,0.0,7.4,86.0
00:30:00,10.18,183223.66,22.1,0.0,5.3,89.1
05:27:00,7.41,140635.03,23.5,0.0,4.7,79.9
08:06:00,2.39,57793.31,22.1,3.6,2.4,85.3
06:29:00,3.8,61170.86,31.1,0.0,3.5,65.2
03:42:00,3.98,84666.51,22.9,0.0,6.5,83.3
12:57:00,5.42,86421.68,30.9,0.0,3.9,69.3
16:06:00,8.1,146402.99,34.7,0.0,0.9,60.4
01:35:00,5.27,97664.43,27.1,0.9,7.2,81.2
04:28:00,6.32,113800.9,27.4,0.0,4.2,83.0
11:23:00,2.75,33053.85,27.4,0.0,4.4,69.7
20:51:00,3.29,53901.82,31.0,18.1,0.9,100.0
07:38:00,1.73,43029.52,25.5,32.1,5.2,100.0
05:03:00,5.73,106751.2,17.9,0.0,0.6,88.9
07:28:00,6.72,129529.61,27.2,0.0,2.6,71.8
17:43:00,2.3,55286.35,35.1,0.0,7.4,58.9
02:04:00,4.45,96922.56,26.4,0.0,1.3,80.7
21:54:00,3.88,57217.64,23.0,0.0,2.7,89.9
11:28:00,9.48,151857.29,27.2,0.0,0.4,76.3
02:29:00,2.96,53809.66,23.0,7.7,2.7,95.7
21:28:00,6.52,102196.86,22.4,0.0,5.6,88.8
05:25:00,7.73,136719.13,18.7,0.0,4.2,100.0
01:18:00,4.41,69612.22,28.1,0.0,2.1,82.1
22:25:00,4.85,93856.83,19.8,0.0,5.1,85.9
11:36:00,7.64,109640.11,26.3,0.0,3.0,77.4
01:26:00,2.71,47169.15,24.3,0.0,5.9,78.0
05:29:00,3.44,73087.28,15.8,5.6,3.7,100.0
16:50:00,4.45,111362.7,34.6,2.4,6.1,64.2
02:52:00,13.28,256770.48,25.4,5.5,0.1,91.9
01:29:00,3.84,74979.73,16.6,0.0,2.3,99.6
22:02:00,4.3,73739.7,28.5,7.8,3.6,86.8
19:58:00,9.92,164635.81,29.7,0.0,3.3,77.6
07:57:00,6.0,145757.66,26.9,5.4,6.5,89.2
21:42:00,12.36,187015.9,24.0,3.2,1.6,90.0
11:06:00,7.12,121232.65,25.4,0.0,4.3,89.4
03:48:00,4.29,69704.52,24.6,0.0,0.2,88.6
04:56:00,3.76,68649.79,23.2,0.0,3.2,78.4
12:08:00,3.17,47526.9,31.7,0.0,2.7,73.0
14:52:00,2.16,28639.96,34.4,22.7,2.5,100.0
22:40:00,5.8,102352.36,25.9,0.0,3.1,84.8
15:41:00,5.59,76494.99,34.7,2.4,16.4,71.2
09:12:00,6.88,116507.54,25.6,3.3,6.1,85.7
22:14:00,4.44,61715.51,28.5,0.0,3.7,69.9
15:53:00,12.03,170748.09,35.9,0.0,1.7,60.2
11:04:00,2.49,35229.02,27.3,0.0,5.1,73.6
16:28:00,1.94,44626.59,38.0,0.0,0.5,53.3
15:34:00,2.95,44999.19,33.4,0.0,7.2,68.3
11:26:00,4.15,59475.18,28.7,0.0,1.8,64.9
07:26:00,2.6,48725.0,20.8,0.0,1.1,95.5
19:07:00,8.25,124461.54,31.5,5.1,3.3,75.1
02:31:00,3.07,53315.49,20.7,0.0,0.9,97.0
15:19:00,2.57,42625.27,35.3,7.5,1.7,70.0
12:09:00,7.53,88747.13,36.8,0.0,5.6,54.0
22:12:00,5.14,94714.94,25.3,0.0,5.3,78.2
18:28:00,7.13,148071.52,27.0,0.0,0.1,72.1
07:34:00,4.75,82275.8,26.4,0.0,4.2,76.0
21:53:00,4.98,91469.08,25.5,7.3,11.9,91.6
04:07:00,2.32,47102.9,20.0,0.0,0.3,98.6
19:28:00,4.48,58533.54,30.4,12.1,6.6,90.0
07:30:00,2.9,52577.44,28.0,0.0,4.1,82.6
23:40:00,11.77,206358.31,23.2,0.0,2.6,83.0
11:29:00,9.1,151139.82,29.1,7.1,10.7,88.9
00:21:00,3.08,71930.55,22.8,24.6,4.8,100.0
20:20:00,4.26,66179.9,27.2,4.0,2.5,84.8
19:11:00,4.39,67731.98,32.2,0.0,8.3,72.6
05:10:00,14.09,194654.21,28.3,0.0,4.9,55.6
21:01:00,5.8,68896.88,25.3,0.0,3.2,81.9
17:49:00,3.83,90419.83,33.6,11.0,2.4,83.3
07:40:00,5.0,102421.98,25.7,0.0,2.6,73.7
06:01:00,1.92,28301.06,24.4,0.0,2.6,82.4
00:33:00,4.21,86601.42,22.9,0.0,4.1,85.0
20:02:00,2.48,31361.74,31.6,1.2,1.3,65.0
15:15:00,1.76,24044.85,32.9,0.0,5.4,61.6
11:50:00,13.11,169580.84,23.1,0.0,2.6,77.9
05:03:00,4.52,70194.09,22.6,0.0,5.0,79.9
19:22:00,2.8,52331.71,28.6,2.0,11.3,71.7
01:56:00,1.84,35413.5,26.8,0.0,0.1,71.2
13:49:00,4.29,57486.04,35.1,0.0,2.9,60.3
03:19:00,4.06,80483.52,24.9,2.1,4.3,83.9
00:24:00,5.92,99117.11,29.3,0.0,0.6,74.7
22:29:00,2.93,54698.87,24.4,2.7,0.7,96.7
17:17:00,3.18,63073.26,36.8,0.0,2.6,51.9
12:41:00,2.61,39177.58,33.3,0.0,9.9,55.1
01:10:00,4.11,65362.67,22.3,0.0,1.1,78.7
08:28:00,1.67,37780.57,26.1,0.0,0.7,79.3
20:16:00,2.92,43150.07,31.7,24.3,4.9,100.0
01:25:00,5.78,118345.21,29.2,0.0,1.8,72.4
08:55:00,2.24,47538.73,23.4,14.9,4.1,100.0
00:56:00,6.83,133177.89,29.1,0.0,1.4,71.5
10:22:00,7.27,94716.68,23.9,0.5,1.6,80.5
02:55:00,7.81,117111.93,25.0,1.8,5.6,94.3
19:51:00,4.53,61604.27,35.4,0.0,2.0,55.9
22:47:00,4.4,88320.04,21.7,0.0,8.4,81.6
03:19:00,5.76,100662.24,25.7,0.0,2.8,73.0
17:44:00,7.83,172486.35,35.7,0.0,2.1,63.3
22:01:00,7.72,127366.6,29.9,0.0,3.6,80.7
05:23:00,1.94,37095.66,25.1,0.0,1.6,79.2
02:30:00,2.65,52757.04,26.1,0.0,6.3,83.1
21:26:00,2.52,40219.85,19.5,0.0,2.0,90.4
10:01:00,6.31,104009.95,19.9,0.0,5.6,94.2
14:56:00,3.32,45152.49,30.5,0.0,0.5,68.4
21:13:00,3.75,55571.72,28.1,0.0,3.4,70.1
04:03:00,10.74,174704.82,23.5,0.0,2.1,75.5
19:48:00,7.15,109553.99,32.5,14.6,1.1,95.4
09:12:00,8.83,200344.55,24.2,0.0,1.9,85.5
11:35:00,2.88,43548.16,22.4,0.0,1.6,89.1
